Document URL,Company,Standard Metric Name,New standard metric?,Name in the text,Raw value,Scaled value,Scale/unit,Period,Definition,Quote/context,segment_type,is_definition_only,value_context,detection_difficulty,period_start,period_end,duplicate_group
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_revenue_concentration,,,40%,40,%,2019-01-01 to 2019-12-31,,<mark>40%</mark>,text,,,,2019-01-01,2019-12-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,171%,171,%,2017-01-31,,<mark>171%</mark>,text,,,,2017-01-31,2017-01-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,143%,143,%,2017-01-31,,<mark>143%</mark>,text,,,,2017-01-31,2017-01-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,152%,152,%,2017-01-31,,<mark>152%</mark>,text,,,,2017-01-31,2017-01-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,298,298,other,,,"<figure><figcaption>Paid Customers > $100,000</figcaption><mark>298</mark></figure>",chart,,,,,,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,575,575,other,,,"<figure><figcaption>Paid Customers > $100,000</figcaption><mark>575</mark></figure>",chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,165,165,%,2018-08-01 to 2018-10-31,,<mark>165</mark>,table,,,,2018-08-01,2018-10-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,171,171,%,2020-02-01 to 2020-04-30,,<mark>171</mark>,table,,,,2020-02-01,2020-04-30,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,187,187,%,2019-02-01 to 2019-04-30,,<mark>187</mark>,table,,,,2019-02-01,2019-04-30,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,169,169,%,2019-11-01 to 2020-01-31,,<mark>169</mark>,table,,,,2019-11-01,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,223,223,%,2019-05-01 to 2019-07-31,,<mark>223</mark>,table,,,,2019-05-01,2019-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,180,180,%,2018-11-01 to 2019-01-31,,<mark>180</mark>,table,,,,2018-11-01,2019-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,189,189,%,2019-08-01 to 2019-10-31,,<mark>189</mark>,table,,,,2019-08-01,2019-10-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,158,158,%,2020-05-01 to 2020-07-31,,<mark>158</mark>,table,,,,2020-05-01,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,14,14,other,2018-11-01 to 2019-01-31,,<mark>14</mark>,table,,,,2018-11-01,2019-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,16,16,other,2019-02-01 to 2019-04-30,,<mark>16</mark>,table,,,,2019-02-01,2019-04-30,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,48,48,other,2020-02-01 to 2020-04-30,,<mark>48</mark>,table,,,,2020-02-01,2020-04-30,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,14,14,other,2018-08-01 to 2018-10-31,,<mark>14</mark>,table,,,,2018-08-01,2018-10-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,31,31,other,2019-08-01 to 2019-10-31,,<mark>31</mark>,table,,,,2019-08-01,2019-10-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,169,169,%,2019-02-01 to 2020-01-31,,<mark>169</mark>,table,,,,2019-02-01,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,41,41,other,2019-02-01 to 2020-01-31,,<mark>41</mark>,table,,,,2019-02-01,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,56,56,other,2020-02-01 to 2020-07-31,,<mark>56</mark>,table,,,,2020-02-01,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,22,22,other,2019-01-01 to 2019-12-31,,<mark>22</mark>,table,,,,2019-01-01,2019-12-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_customers_period_end,,,"2,392",2392,count,2020-07-31,,"<mark>2,392</mark>",table,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,150%,150,%,2019-01-31,,<mark>150%</mark>,text,,,,2019-01-31,2019-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_by_cohort,,,169%,169,%,2019-02-01 to 2020-01-31,,<mark>169%</mark>,text,,,,2019-02-01,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_by_cohort,,,84%,84,%,2019-02-01 to 2020-01-31,,<mark>84%</mark>,text,,,,2019-02-01,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_by_cohort,,,3%,3,%,2020-02-01 to 2020-07-31,,<mark>3%</mark>,text,,,,2020-02-01,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_by_cohort,,,12%,12,%,2019-02-01 to 2020-01-31,,<mark>12%</mark>,text,,,,2019-02-01,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_concentration,,,47%,47,%,2020-01-01 to 2020-07-31,,<mark>47%</mark>,text,,,,2020-01-01,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_concentration,,,26%,26,%,2020-02-01 to 2020-07-31,,<mark>26%</mark>,text,,,,2020-02-01,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_concentration,,,46%,46,%,2020-01-01 to 2020-07-31,,<mark>46%</mark>,text,,,,2020-01-01,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_revenue_concentration,,,4%,4,%,2020-02-01 to 2020-07-31,,<mark>4%</mark>,text,,,,2020-02-01,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_customers_period_end,,,948,948,other,2020-07-31,,<mark>948</mark>,text,,,,2020-07-31,2020-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_large_customers_period_end,,,56,56,other,2019-07-31,,<mark>56</mark>,text,,,,2019-07-31,2019-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_net_revenue_retention,,,158 %,158,%,2018-08-01 to 2019-07-31,,<mark>158 %</mark>,text,,,,2018-08-01,2019-07-31,
https://www.sec.gov/Archives/edgar/data/1640147/000162828020013518/,Snowflake Inc,cm_new_customers_acquired,,,"1,400",1400,count,2019-02-01 to 2020-01-31,,"<mark>1,400</mark>",text,,,,2019-02-01,2020-01-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_customers_period_end,,,"19,000",19000,count,2000-01-01 to 2000-12-31,,"<mark>19,000</mark>",table,,,,2000-01-01,2000-12-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_revenue_concentration,,,51%,51,%,2018-03-31,,<mark>51%</mark>,text,,,,2018-03-31,2018-03-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_revenue_concentration,,,42%,42,%,2017-01-01 to 2017-03-31,,<mark>42%</mark>,text,,,,2017-01-01,2017-03-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_revenue_concentration,,,45%,45,%,2017-01-01 to 2017-03-31,,<mark>45%</mark>,text,,,,2017-01-01,2017-03-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_revenue_concentration,,,41%,41,%,2017-01-01 to 2017-03-31,,<mark>41%</mark>,text,,,,2017-01-01,2017-03-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_new_customers_acquired,,,282,282,other,2017-04-01 to 2017-06-30,,<mark>282</mark>,text,,,,2017-04-01,2017-06-30,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_new_customers_acquired,,,217,217,other,2017-04-01 to 2017-06-30,,<mark>217</mark>,text,,,,2017-04-01,2017-06-30,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_revenue_by_cohort,,,68%,68,%,,,<mark>68%</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_customers_period_end,,,"4,400",4400,count,2016-12-31,,"<mark>4,400</mark>",text,,,,2016-12-31,2016-12-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_customers_period_end,,,"3,100",3100,count,2016-12-31,,"<mark>3,100</mark>",text,,,,2016-12-31,2016-12-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/,"Tenable Holdings, Inc.",cm_revenue_by_cohort,,,45%,45,%,,,<mark>45%</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/d548092ds1a.htm,"Tenable Holdings, Inc.",cm_large_customers_period_end,,"3,100","3,100",3100.0,count,31-Dec-16,,"3,100",text,,,hard,,2016-12-31,
https://www.sec.gov/Archives/edgar/data/1660280/000119312518224207/d548092ds1a.htm,"Tenable Holdings, Inc.",cm_large_customers_period_end,,"4,400","4,400",4400.0,count,31-Dec-16,,"4,400",text,,,hard,,2016-12-31,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.0 million,3000000,count,2020-05-02,,<mark>3.0 million</mark>,table,,,,2020-05-02,2020-05-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.4 million,3400000,count,2020-05-02,,<mark>3.4 million</mark>,table,,,,2020-05-02,2020-05-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_revenue_per_customer,,,"3,448",3448,count,2021-01-01 to 2021-03-31,,"<mark>3,448</mark>",table,,,,2021-01-01,2021-03-31,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_revenue_per_customer,,,"3,038",3038,count,2019-02-02,,"<mark>3,038</mark>",table,,,,2019-02-02,2019-02-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,"3,238",3238,count,2020-01-01 to 2020-03-31,,"<mark>3,238</mark>",table,,,,2020-01-01,2020-03-31,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,"3,182",3182,count,2021-01-30,,"<mark>3,182</mark>",table,,,,2021-01-30,2021-01-30,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,"3,364",3364,count,2020-02-01,,"<mark>3,364</mark>",table,,,,2020-02-01,2020-02-01,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.4,3.4,count,2021-03-01 to 2021-05-01,,<mark>3.4</mark>,table,,,,2021-03-01,2021-05-01,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.2,3.2,count,2020-02-01 to 2021-01-30,,<mark>3.2</mark>,table,,,,2020-02-01,2021-01-30,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.0,3,count,2018-03-01 to 2019-02-02,,<mark>3.0</mark>,table,,,,2018-03-01,2019-02-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.4,3.4,count,2019-03-01 to 2020-02-01,,<mark>3.4</mark>,table,,,,2019-03-01,2020-02-01,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_revenue_per_customer,,,$291,291,$,2020-05-02,,<mark>$291</mark>,text,,,,2020-05-02,2020-05-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_revenue_per_customer,,,$331,331,$,2020-05-02,,<mark>$331</mark>,text,,,,2020-05-02,2020-05-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_customer_acquisition_cost,,,($32),-32,other,,,<mark>($32)</mark>,chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_ltv_to_cac_ratio,,,6.0x,6,other,,,<mark>6.0x</mark>,chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_ltv_to_cac_ratio,,,7.4x,7.4,other,,,<mark>7.4x</mark>,chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_ltv_to_cac_ratio,,,4.3x,4.3,other,,,<mark>4.3x</mark>,chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_ltv_to_cac_ratio,,,1.8x,1.8,other,,,<mark>1.8x</mark>,chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_ltv_to_cac_ratio,,,3.0x,3,other,,,<mark>3.0x</mark>,chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,7.4x LTV/CAC Over 5 Years,7.4,other,,,<mark>7.4x LTV/CAC Over 5 Years</mark>,chart,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.2 million,3200000,count,2020-05-02,,<mark>3.2 million</mark>,text,,,,2020-05-02,2020-05-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.2,3.2,count,2018-03-01 to 2019-02-02,,<mark>3.2</mark>,text,,,,2018-03-01,2019-02-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_active_customers_total,,,3.4,3.4,count,2018-03-01 to 2019-02-02,,<mark>3.4</mark>,text,,,,2018-03-01,2019-02-02,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_customer_acquisition_cost,,,$46,46,$,,,<mark>$46</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_customer_acquisition_cost,,,$49,49,$,,,<mark>$49</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_customer_acquisition_cost,,,$32,32,$,,,<mark>$32</mark>,text,,,,,,
https://www.sec.gov/Archives/edgar/data/1792781/000119312521203834/,Torrid Holdings Inc.,cm_customer_acquisition_cost,,,$32,32,$,,,<mark>$32</mark>,text,,,,,,
